,id,name,absolute_magnitude_h,is_potentially_hazardous_asteroid,is_sentry_object,estimated_diameter_km_min,estimated_diameter_km_max,close_approach_date,close_approach_date_full,orbiting_body,kilometers_per_second,kilometers_per_hour,miss_distance_kilometers
37,54104904,(2021 AQ3),26.51,0,0,0.0130000002682209,0.02999999932944775,2021-01-03,2021-01-03 03:57:00,Earth,11.998,43192,4299325
38,54105110,(2021 AM4),27.01,0,0,0.01099999994039536,0.02400000020861626,2021-01-03,2021-01-03 06:05:00,Earth,7.52,27071,1009447
39,54106289,(2021 AP7),21.89,0,0,0.1110000014305115,0.2489999979734421,2021-01-03,2021-01-03 10:34:00,Earth,5.825,20970,52836921
40,54151571,(2021 KW2),27.29,0,0,0.008999999612569809,0.02099999971687794,2021-01-03,2021-01-03 22:30:00,Earth,5.389,19400,35930709
41,54180629,(2010 RP45),20.59,0,0,0.2029999941587448,0.453000009059906,2021-01-03,2021-01-03 23:27:00,Earth,9.153,32949,65716645
42,54280039,(2022 KA2),28.1,0,0,0.006000000052154064,0.01400000043213367,2021-01-03,2021-01-03 09:04:00,Earth,7.214,25971,35666927
43,54332192,(2022 XB1),24.66,0,0,0.03099999949336052,0.07000000029802322,2021-01-03,2021-01-03 08:01:00,Earth,19.899,71637,74125711
44,3522632,(2010 KD),22.0,0,0,0.1059999987483025,0.2370000034570694,2021-01-04,2021-01-04 20:41:00,Earth,9.407,33865,36711584
45,3595924,(2012 BT1),27.4,0,0,0.008999999612569809,0.01999999955296516,2021-01-04,2021-01-04 06:21:00,Earth,7.762,27942,5288968
46,3747495,(2016 EE195),26.7,0,0,0.01200000010430813,0.02700000070035458,2021-01-04,2021-01-04 01:32:00,Earth,15.535,55927,62262514
47,3802098,(2018 FF5),28.0,0,0,0.007000000216066837,0.01499999966472387,2021-01-04,2021-01-04 21:30:00,Earth,13.692,49291,26144131
48,3831076,(2018 SY2),20.8,0,0,0.1840000003576279,0.4110000133514404,2021-01-04,2021-01-04 21:38:00,Earth,21.036,75727,64155890
49,3837973,(2019 BO1),19.71,0,0,0.3039999902248383,0.6790000200271606,2021-01-04,2021-01-04 13:07:00,Earth,12.796,46064,59828867
50,3842904,(2019 LR5),26.2,0,0,0.01499999966472387,0.03400000184774399,2021-01-04,2021-01-04 11:13:00,Earth,21.973,79101,48029352
51,54049834,(2020 OU5),24.9,0,0,0.02800000086426735,0.06199999898672104,2021-01-04,2021-01-04 12:24:00,Earth,10.282,37016,43468334
52,54099645,(2020 XG4),23.01,0,0,0.06599999964237213,0.1490000039339066,2021-01-04,2021-01-04 16:02:00,Earth,13.07,47052,17181647
53,54099945,(2020 XT4),21.17,0,0,0.1550000011920929,0.3470000028610229,2021-01-04,2021-01-04 21:57:00,Earth,11.936,42970,52620370
54,54104072,(2021 AB),25.19,0,0,0.02400000020861626,0.05400000140070915,2021-01-04,2021-01-04 04:03:00,Earth,12.642,45512,841493
55,54104254,(2021 AN),24.59,0,0,0.03200000151991844,0.07199999690055847,2021-01-04,2021-01-04 12:50:00,Earth,16.279,58605,7033924
56,54105109,(2021 AO4),27.64,0,0,0.00800000037997961,0.01799999922513962,2021-01-04,2021-01-04 14:21:00,Earth,15.179,54645,2302630
57,54105515,(2021 AR5),25.55,0,0,0.02099999971687794,0.04600000008940697,2021-01-04,2021-01-04 19:25:00,Earth,4.234,15240,4186596
58,54106306,(2021 BV),25.57,0,0,0.01999999955296516,0.04600000008940697,2021-01-04,2021-01-04 02:35:00,Earth,13.26,47736,4667748
59,54106741,(2021 AH8),29.59,0,0,0.003000000026077032,0.007000000216066837,2021-01-04,2021-01-04 19:22:00,Earth,25.987,93552,52957
60,2138859,138859 (2000 WN63),18.98,0,0,0.425000011920929,0.9509999752044678,2021-01-05,2021-01-05 19:16:00,Earth,25.118,90425,59353692
61,3034813,(2000 CN33),19.57,0,0,0.3240000009536743,0.7250000238418579,2021-01-05,2021-01-05 22:32:00,Earth,14.634,52681,46914813
62,3483652,(2009 XL8),22.6,0,0,0.07999999821186066,0.1790000051259995,2021-01-05,2021-01-05 21:55:00,Earth,11.391,41007,28228080
63,3736499,(2015 XJ261),19.6,0,0,0.3199999928474426,0.7149999737739563,2021-01-05,2021-01-05 13:11:00,Earth,8.515,30653,69221575
64,3741442,(2016 CA29),28.7,0,0,0.004999999888241291,0.01099999994039536,2021-01-05,2021-01-05 00:34:00,Earth,20.599,74156,68738276
65,3766054,(2016 YH),25.5,0,0,0.02099999971687794,0.04699999839067459,2021-01-05,2021-01-05 04:42:00,Earth,17.019,61269,32247820
66,3799636,(2018 CV13),21.17,0,0,0.1550000011920929,0.3470000028610229,2021-01-05,2021-01-05 03:12:00,Earth,9.374,33747,55964876
67,3825059,(2018 LB),26.0,0,0,0.01700000092387199,0.03799999877810478,2021-01-05,2021-01-05 04:28:00,Earth,8.815,31735,49366140
68,3827355,(2018 RH3),26.1,0,0,0.01600000075995922,0.03599999845027924,2021-01-05,2021-01-05 03:28:00,Earth,5.556,20002,18324859
69,3837867,(2019 AX11),25.0,0,0,0.02700000070035458,0.05900000035762787,2021-01-05,2021-01-05 09:24:00,Earth,11.282,40615,14048401
70,54104721,(2021 AC2),27.89,0,0,0.007000000216066837,0.01600000075995922,2021-01-05,2021-01-05 22:53:00,Earth,6.339,22819,985924
71,54104845,(2021 AN2),24.6,0,0,0.03200000151991844,0.07100000232458115,2021-01-05,2021-01-05 23:04:00,Earth,9.794,35257,2313927
72,54104848,(2021 AR2),26.3,0,0,0.01499999966472387,0.03299999982118607,2021-01-05,2021-01-05 22:05:00,Earth,10.618,38225,1399169
73,54104891,(2021 AY2),27.2,0,0,0.009999999776482582,0.02199999988079071,2021-01-05,2021-01-05 00:27:00,Earth,10.783,38820,2275653
74,54104894,(2021 AB3),27.88,0,0,0.007000000216066837,0.01600000075995922,2021-01-05,2021-01-05 23:39:00,Earth,7.695,27702,2311088
75,54105258,(2021 AS4),24.32,0,0,0.03599999845027924,0.08100000023841858,2021-01-05,2021-01-05 20:20:00,Earth,9.375,33748,16369127
76,54106305,(2021 BU),26.11,0,0,0.01600000075995922,0.03599999845027924,2021-01-05,2021-01-05 16:36:00,Earth,14.388,51795,2445007
77,54106340,(2021 BG1),23.66,0,0,0.04899999871850014,0.1099999994039536,2021-01-05,2021-01-05 07:37:00,Earth,18.788,67637,8097124
78,54122197,(2021 CQ9),21.0,0,0,0.1679999977350235,0.375,2021-01-05,2021-01-05 19:53:00,Earth,14.512,52244,58180049
79,54135427,(2021 GP3),24.11,0,0,0.03999999910593033,0.09000000357627869,2021-01-05,2021-01-05 00:54:00,Earth,4.998,17992,38654195
80,54326649,(2022 VN1),25.06,0,0,0.0260000005364418,0.05799999833106995,2021-01-05,2021-01-05 18:28:00,Earth,9.542,34352,62409110
81,54339966,(2023 BC2),25.45,0,0,0.02199999988079071,0.04800000041723251,2021-01-05,2021-01-05 05:47:00,Earth,19.456,70040,47116175
82,2332446,332446 (2008 AF4),19.69,1,0,0.3070000112056732,0.6859999895095825,2021-01-06,2021-01-06 21:52:00,Earth,10.988,39558,3676078
83,2380818,380818 (2005 YV128),20.66,0,0,0.1959999948740005,0.4390000104904175,2021-01-06,2021-01-06 17:56:00,Earth,31.108,111988,73635353
84,3655750,(2014 AC16),20.2,0,0,0.2419999986886978,0.5419999957084656,2021-01-06,2021-01-06 12:54:00,Earth,15.608,56188,61754410
85,3667485,(2014 GL49),20.76,0,0,0.1870000064373016,0.4189999997615814,2021-01-06,2021-01-06 05:20:00,Earth,17.617,63421,58436186
86,3744153,(2016 CO247),20.6,1,0,0.2020000070333481,0.4510000050067902,2021-01-06,2021-01-06 04:09:00,Earth,16.735,60245,7402368
87,3753798,(2016 LD9),22.4,0,0,0.08799999952316284,0.1969999969005585,2021-01-06,2021-01-06 20:31:00,Earth,12.538,45138,22665240
88,3825001,(2018 KP1),25.0,0,0,0.02700000070035458,0.05900000035762787,2021-01-06,2021-01-06 13:22:00,Earth,4.432,15954,3147542
89,3825086,(2018 LK),21.75,1,0,0.1190000027418137,0.2649999856948853,2021-01-06,2021-01-06 00:20:00,Earth,17.877,64358,33426041
90,3986677,(2020 AH3),24.3,0,0,0.03700000047683716,0.0820000022649765,2021-01-06,2021-01-06 02:01:00,Earth,19.062,68621,67462709
91,54049824,(2020 OM5),19.33,0,0,0.3619999885559082,0.8090000152587891,2021-01-06,2021-01-06 18:27:00,Earth,26.052,93786,64468991
92,54051108,(2020 PE5),25.8,0,0,0.01799999922513962,0.04100000113248825,2021-01-06,2021-01-06 01:01:00,Earth,9.493,34176,39235581
93,54102502,(2020 YD4),24.17,0,0,0.0390000008046627,0.08699999749660492,2021-01-06,2021-01-06 04:32:00,Earth,4.97,17893,17869635
94,54102518,(2020 YO4),24.6,0,0,0.03200000151991844,0.07100000232458115,2021-01-06,2021-01-06 17:27:00,Earth,15.048,54173,9949661
95,54104073,(2021 AC),23.68,0,0,0.04899999871850014,0.1089999973773956,2021-01-06,2021-01-06 03:27:00,Earth,14.048,50572,3502753
96,54104250,(2021 AJ),26.64,0,0,0.01200000010430813,0.02800000086426735,2021-01-06,2021-01-06 11:38:00,Earth,12.69,45684,1636204
97,54104271,(2021 AU),24.35,0,0,0.03599999845027924,0.07999999821186066,2021-01-06,2021-01-06 20:30:00,Earth,12.231,44033,1326658
98,54104550,(2021 AP1),23.67,0,0,0.04899999871850014,0.1099999994039536,2021-01-06,2021-01-06 19:05:00,Earth,11.732,42233,19663760
99,54104554,(2021 AT1),25.7,0,0,0.01899999938905239,0.0430000014603138,2021-01-06,2021-01-06 21:13:00,Earth,5.569,20047,4172876
100,54105101,(2021 AB4),26.84,0,0,0.01099999994039536,0.02500000037252903,2021-01-06,2021-01-06 01:06:00,Earth,5.887,21191,628400
101,54105107,(2021 AG4),25.89,0,0,0.01799999922513962,0.0390000008046627,2021-01-06,2021-01-06 03:53:00,Earth,4.895,17620,8557021
102,54105112,(2021 AK4),22.9,0,0,0.07000000029802322,0.1560000032186508,2021-01-06,2021-01-06 21:01:00,Earth,12.919,46508,29859607
103,54105114,(2021 AQ4),24.16,0,0,0.0390000008046627,0.08799999952316284,2021-01-06,2021-01-06 21:14:00,Earth,11.152,40148,15466783
104,54106081,(2021 AJ7),24.01,0,0,0.04199999943375587,0.09399999678134918,2021-01-06,2021-01-06 22:54:00,Earth,10.391,37407,14708841
105,54106541,(2021 AD8),24.99,0,0,0.02700000070035458,0.05999999865889549,2021-01-06,2021-01-06 11:35:00,Earth,16.136,58087,7833357
106,54110698,(2021 CY2),22.38,0,0,0.08900000154972076,0.1990000009536743,2021-01-06,2021-01-06 17:07:00,Earth,11.88,42768,12353832
107,54122530,(2021 CC10),22.3,0,0,0.09200000017881393,0.2060000002384186,2021-01-06,2021-01-06 02:51:00,Earth,3.745,13481,42292204
108,54209221,(2021 TH13),28.14,0,0,0.006000000052154064,0.01400000043213367,2021-01-06,2021-01-06 10:11:00,Earth,9.621,34636,43931425
109,2004953,4953 (1990 MU),14.87,1,0,2.822000026702881,6.309999942779541,2021-01-07,2021-01-07 06:33:00,Earth,18.494,66578,59131962
110,2313276,313276 (2002 AX1),19.86,0,0,0.2840000092983246,0.6340000033378601,2021-01-07,2021-01-07 07:45:00,Earth,18.701,67325,33454912
111,3517465,(2010 GV147),18.27,0,0,0.5899999737739563,1.317999958992004,2021-01-07,2021-01-07 07:44:00,Earth,31.004,111616,74058540
112,3764891,(2016 WG10),20.94,0,0,0.1720000058412552,0.386000007390976,2021-01-07,2021-01-07 08:18:00,Earth,15.229,54825,12524727
113,3794974,(2017 YJ1),27.4,0,0,0.008999999612569809,0.01999999955296516,2021-01-07,2021-01-07 00:12:00,Earth,20.181,72649,50700279
114,3795086,(2017 YQ5),24.7,0,0,0.03099999949336052,0.06800000369548798,2021-01-07,2021-01-07 08:07:00,Earth,10.433,37557,20700442
115,3843175,(2019 NR3),26.3,0,0,0.01499999966472387,0.03299999982118607,2021-01-07,2021-01-07 16:37:00,Earth,9.091,32727,28993467
116,54054281,(2020 RZ5),20.77,0,0,0.1860000044107437,0.4169999957084656,2021-01-07,2021-01-07 11:36:00,Earth,9.447,34007,57979022
117,54103185,(2020 YU4),23.79,0,0,0.04600000008940697,0.1040000021457672,2021-01-07,2021-01-07 06:38:00,Earth,6.296,22664,35730674
118,54104268,(2021 AT),26.4,0,0,0.01400000043213367,0.03099999949336052,2021-01-07,2021-01-07 05:25:00,Earth,10.771,38775,3909346
119,54105093,(2021 AS3),25.41,0,0,0.02199999988079071,0.04899999871850014,2021-01-07,2021-01-07 21:07:00,Earth,17.244,62079,2202201
120,54105098,(2021 AZ3),28.3,0,0,0.006000000052154064,0.0130000002682209,2021-01-07,2021-01-07 08:16:00,Earth,18.566,66836,397704
121,54105520,(2021 AX5),24.0,0,0,0.04199999943375587,0.09399999678134918,2021-01-07,2021-01-07 02:13:00,Earth,27.395,98621,6902735
122,54105519,(2021 AY5),24.93,0,0,0.02700000070035458,0.06100000068545341,2021-01-07,2021-01-07 09:35:00,Earth,4.56,16416,9012611
123,54105557,(2021 AF6),26.17,0,0,0.01600000075995922,0.03500000014901161,2021-01-07,2021-01-07 19:06:00,Earth,10.161,36578,422044
124,54105993,(2021 AW6),26.17,0,0,0.01600000075995922,0.03500000014901161,2021-01-07,2021-01-07 22:32:00,Earth,8.921,32116,4146422
125,54106567,(2021 BA2),24.8,0,0,0.02899999916553497,0.06499999761581421,2021-01-07,2021-01-07 11:01:00,Earth,10.764,38751,6923905
126,54106569,(2021 BF2),26.19,0,0,0.01499999966472387,0.03400000184774399,2021-01-07,2021-01-07 13:21:00,Earth,9.007,32426,1897072
127,54167163,(2021 NG2),23.18,0,0,0.06100000068545341,0.1369999945163727,2021-01-07,2021-01-07 04:28:00,Earth,12.513,45045,43468618
128,54275938,(2022 HB),21.94,1,0,0.1089999973773956,0.2430000007152557,2021-01-07,2021-01-07 08:00:00,Earth,12.984,46741,50109083
129,2313552,313552 (2003 BX33),20.99,0,0,0.1679999977350235,0.3770000040531158,2021-01-08,2021-01-08 04:14:00,Earth,7.783,28018,45868663
130,3157022,(2003 MS2),21.21,1,0,0.1519999951124191,0.3400000035762787,2021-01-08,2021-01-08 01:05:00,Earth,10.534,37920,35953158
131,3390109,(2007 UN12),28.7,0,0,0.004999999888241291,0.01099999994039536,2021-01-08,2021-01-08 08:46:00,Earth,2.025,7289,14355087
132,3680249,(2014 PB58),20.9,0,0,0.1759999990463257,0.3930000066757202,2021-01-08,2021-01-08 13:01:00,Earth,27.836,100211,63084555
133,3694126,(2014 UU34),23.18,0,0,0.06100000068545341,0.1369999945163727,2021-01-08,2021-01-08 01:48:00,Earth,2.657,9564,55570073
134,3720358,(2015 KT121),25.9,0,0,0.01799999922513962,0.0390000008046627,2021-01-08,2021-01-08 10:55:00,Earth,6.06,21817,46502093
135,3826808,(2018 PH22),22.06,0,0,0.1030000001192093,0.2300000041723251,2021-01-08,2021-01-08 16:35:00,Earth,14.168,51006,44218673
136,3986636,(2020 AD3),21.6,1,0,0.1270000040531158,0.2840000092983246,2021-01-08,2021-01-08 23:57:00,Earth,13.063,47028,35016207
137,54017581,(2020 MU1),24.8,0,0,0.02899999916553497,0.06499999761581421,2021-01-08,2021-01-08 00:25:00,Earth,3.241,11669,8786949
138,54104542,(2021 AG1),24.25,0,0,0.03799999877810478,0.08399999886751175,2021-01-08,2021-01-08 16:36:00,Earth,13.87,49933,18311568
139,54104844,(2021 AM2),27.1,0,0,0.009999999776482582,0.02300000004470348,2021-01-08,2021-01-08 04:45:00,Earth,4.591,16526,547290
140,54105103,(2021 AD4),25.66,0,0,0.01999999955296516,0.04399999976158142,2021-01-08,2021-01-08 23:48:00,Earth,5.143,18513,3580595
141,54105486,(2021 AD5),28.3,0,0,0.006000000052154064,0.0130000002682209,2021-01-08,2021-01-08 22:31:00,Earth,5.677,20438,2150169
142,54105990,(2021 AQ6),24.8,0,0,0.02899999916553497,0.06499999761581421,2021-01-08,2021-01-08 21:40:00,Earth,12.469,44888,13006460
143,54106001,(2021 AE7),24.2,0,0,0.03799999877810478,0.0860000029206276,2021-01-08,2021-01-08 17:26:00,Earth,10.469,37688,8641516
144,54106565,(2021 BD2),25.57,0,0,0.01999999955296516,0.04600000008940697,2021-01-08,2021-01-08 02:10:00,Earth,12.354,44475,4397502
145,54106577,(2021 BM2),27.3,0,0,0.008999999612569809,0.02099999971687794,2021-01-08,2021-01-08 10:02:00,Earth,8.781,31613,2226742
146,54137801,(2021 GJ13),20.0,0,0,0.2660000026226044,0.593999981880188,2021-01-08,2021-01-08 01:58:00,Earth,23.412,84284,40607604
147,54194345,(2021 RU5),25.23,0,0,0.02400000020861626,0.05299999937415123,2021-01-08,2021-01-08 22:58:00,Earth,7.766,27958,70065620
148,54265780,(2022 FE2),25.31,0,0,0.02300000004470348,0.05200000107288361,2021-01-08,2021-01-08 12:04:00,Earth,8.281,29813,38706505
149,54338714,(2023 AW),25.74,0,0,0.01899999938905239,0.04199999943375587,2021-01-08,2021-01-08 11:20:00,Earth,15.421,55517,35184294
150,54340710,(2023 CD),24.06,0,0,0.04100000113248825,0.09200000017881393,2021-01-08,2021-01-08 13:23:00,Earth,11.162,40184,40269830
151,54341482,(2023 CJ1),25.51,0,0,0.02099999971687794,0.04699999839067459,2021-01-08,2021-01-08 00:42:00,Earth,13.946,50204,47238943
152,54350417,(2023 EZ2),25.45,0,0,0.02199999988079071,0.04800000041723251,2021-01-08,2021-01-08 22:12:00,Earth,4.433,15957,66615439
153,2390725,390725 (2003 HB),19.7,1,0,0.3050000071525574,0.6819999814033508,2021-01-09,2021-01-09 00:04:00,Earth,13.262,47744,44753943
154,3154494,(2003 JC17),17.88,0,0,0.7059999704360962,1.577999949455261,2021-01-09,2021-01-09 05:48:00,Earth,22.94,82585,55086571
155,3692288,(2014 TK),24.2,0,0,0.03799999877810478,0.0860000029206276,2021-01-09,2021-01-09 02:01:00,Earth,25.538,91936,28212575
156,3724106,(2015 NU13),19.43,1,0,0.3459999859333038,0.7730000019073486,2021-01-09,2021-01-09 09:16:00,Earth,15.078,54281,5650211
157,3728732,(2015 SJ7),25.5,0,0,0.02099999971687794,0.04699999839067459,2021-01-09,2021-01-09 09:22:00,Earth,10.371,37335,64990110
158,3744561,(2016 CN248),27.3,0,0,0.008999999612569809,0.02099999971687794,2021-01-09,2021-01-09 15:39:00,Earth,10.215,36775,55887245
159,3766465,(2017 AB14),23.8,0,0,0.04600000008940697,0.1030000001192093,2021-01-09,2021-01-09 18:42:00,Earth,16.811,60521,49894558
160,3767936,(2017 BQ93),20.59,1,0,0.2029999941587448,0.453000009059906,2021-01-09,2021-01-09 08:04:00,Earth,21.971,79096,15604849
161,3797695,(2018 BA),25.0,0,0,0.02700000070035458,0.05900000035762787,2021-01-09,2021-01-09 07:14:00,Earth,13.607,48983,27881069
162,54088806,(2020 VQ6),21.09,0,0,0.1609999984502792,0.3600000143051147,2021-01-09,2021-01-09 13:52:00,Earth,10.99,39565,23014664
163,54104723,(2021 AF2),25.3,0,0,0.02300000004470348,0.05200000107288361,2021-01-09,2021-01-09 04:42:00,Earth,7.56,27216,8668115
164,54104849,(2021 AS2),29.57,0,0,0.003000000026077032,0.007000000216066837,2021-01-09,2021-01-09 09:38:00,Earth,24.616,88618,107338
165,54105100,(2021 AC4),28.87,0,0,0.004000000189989805,0.009999999776482582,2021-01-09,2021-01-09 03:09:00,Earth,7.273,26183,386376
166,54106088,(2021 BF),25.16,0,0,0.02500000037252903,0.05499999970197678,2021-01-09,2021-01-09 03:52:00,Earth,10.652,38347,7198725
167,54132044,(2021 EM5),23.66,0,0,0.04899999871850014,0.1099999994039536,2021-01-09,2021-01-09 10:06:00,Earth,6.393,23014,22147697
168,54157358,(2021 LA3),23.65,0,0,0.04899999871850014,0.1110000014305115,2021-01-09,2021-01-09 00:45:00,Earth,16.471,59294,44950887
169,54200438,(2021 SC2),24.73,0,0,0.02999999932944775,0.06700000166893005,2021-01-09,2021-01-09 17:23:00,Earth,9.687,34873,60296538
170,54235663,(2022 AO2),24.19,0,0,0.0390000008046627,0.0860000029206276,2021-01-09,2021-01-09 15:05:00,Earth,17.088,61515,14394802
171,54248453,(2022 DY1),27.92,0,0,0.007000000216066837,0.01499999966472387,2021-01-09,2021-01-09 21:15:00,Earth,9.557,34403,47490252
172,54304621,(2022 SO),24.9,0,0,0.02800000086426735,0.06199999898672104,2021-01-09,2021-01-09 04:42:00,Earth,17.742,63871,71620014
173,54336908,(2022 YL5),24.19,0,0,0.0390000008046627,0.0860000029206276,2021-01-09,2021-01-09 08:11:00,Earth,18.897,68028,61167203
174,2086450,86450 (2000 CK33),18.4,0,0,0.5550000071525574,1.241999983787537,2021-01-10,2021-01-10 23:57:00,Earth,12.524,45087,28425624
175,2395143,395143 (2010 CN1),18.95,0,0,0.4309999942779541,0.9639999866485596,2021-01-10,2021-01-10 11:09:00,Earth,18.721,67393,62094771
176,3879278,(2019 UY1),23.92,0,0,0.04399999976158142,0.09799999743700027,2021-01-10,2021-01-10 13:19:00,Earth,19.835,71407,59420534
177,3986680,(2020 AL3),26.2,0,0,0.01499999966472387,0.03400000184774399,2021-01-10,2021-01-10 12:36:00,Earth,17.78,64008,24363064
178,3986701,(2020 BE),21.9,0,0,0.1110000014305115,0.2479999959468842,2021-01-10,2021-01-10 18:56:00,Earth,27.486,98950,69396203
179,54075310,(2020 UL1),20.18,0,0,0.2450000047683716,0.546999990940094,2021-01-10,2021-01-10 14:35:00,Earth,16.015,57654,59239715
180,54104276,(2021 AA1),26.1,0,0,0.01600000075995922,0.03599999845027924,2021-01-10,2021-01-10 13:21:00,Earth,9.735,35044,8690112
181,54104846,(2021 AO2),22.72,0,0,0.07599999755620956,0.1700000017881393,2021-01-10,2021-01-10 20:14:00,Earth,10.781,38813,22761336
182,54105985,(2021 AO6),25.22,0,0,0.02400000020861626,0.05400000140070915,2021-01-10,2021-01-10 12:24:00,Earth,6.334,22800,5299180
