,id,name,absolute_magnitude_h,is_potentially_hazardous_asteroid,is_sentry_object,estimated_diameter_km_min,estimated_diameter_km_max,close_approach_date,close_approach_date_full,orbiting_body,kilometers_per_second,kilometers_per_hour,miss_distance_kilometers
30,3780740,(2017 QW1),26.2,0,0,0.01499999966472387,0.03400000184774399,2022-01-04,2022-01-04 00:29:00,Earth,8.015,28854,20513363
31,3840701,(2019 FZ),21.36,1,0,0.1420000046491623,0.3179999887943268,2022-01-04,2022-01-04 13:30:00,Earth,22.792,82051,68854941
32,54099344,(2020 XP2),22.12,0,0,0.1000000014901161,0.2240000069141388,2022-01-04,2022-01-04 06:29:00,Earth,8.704,31335,31074651
33,54235528,(2022 AT1),26.22,0,0,0.01499999966472387,0.03400000184774399,2022-01-04,2022-01-04 22:53:00,Earth,12.818,46146,2041258
34,54279766,(2022 KE),25.5,0,0,0.02099999971687794,0.04699999839067459,2022-01-04,2022-01-04 11:33:00,Earth,5.542,19952,73373311
35,54338714,(2023 AW),25.74,0,0,0.01899999938905239,0.04199999943375587,2022-01-04,2022-01-04 02:40:00,Earth,11.868,42726,17810689
36,2352102,352102 (2007 AG12),19.4,1,0,0.3499999940395355,0.7839999794960022,2022-01-05,2022-01-05 14:19:00,Earth,23.043,82956,61121293
37,2471108,471108 (2010 CL1),19.38,0,0,0.3540000021457672,0.7910000085830688,2022-01-05,2022-01-05 10:40:00,Earth,9.263,33347,58787700
38,3365921,(2007 AM),21.82,0,0,0.1150000020861626,0.2569999992847443,2022-01-05,2022-01-05 02:20:00,Earth,11.366,40915,28070119
39,3479014,(2009 WM105),23.0,0,0,0.06700000166893005,0.1490000039339066,2022-01-05,2022-01-05 15:36:00,Earth,9.734,35043,34627430
40,3702966,(2014 YT9),20.55,0,0,0.2060000002384186,0.460999995470047,2022-01-05,2022-01-05 12:45:00,Earth,32.29,116243,71333400
41,3836888,(2018 XY3),19.72,1,0,0.3019999861717224,0.6759999990463257,2022-01-05,2022-01-05 18:05:00,Earth,24.601,88564,50364879
42,3837863,(2019 AU11),24.84,0,0,0.02899999916553497,0.06400000303983688,2022-01-05,2022-01-05 05:23:00,Earth,15.344,55238,60363685
43,3892271,(2019 VT),24.5,0,0,0.03299999982118607,0.07500000298023224,2022-01-05,2022-01-05 02:57:00,Earth,34.624,124647,71246831
44,54231776,(2021 YQ),23.8,0,0,0.04600000008940697,0.1030000001192093,2022-01-05,2022-01-05 16:48:00,Earth,14.7,52919,2137321
45,54232323,(2021 YX),25.09,0,0,0.0260000005364418,0.05700000002980232,2022-01-05,2022-01-05 06:02:00,Earth,11.916,42898,3840137
46,54235535,(2022 AD2),22.54,0,0,0.08299999684095383,0.1850000023841858,2022-01-05,2022-01-05 19:07:00,Earth,24.578,88481,15030249
47,54235667,(2022 AS2),28.95,0,0,0.004000000189989805,0.009999999776482582,2022-01-05,2022-01-05 20:48:00,Earth,2.782,10015,1503470
48,54239842,(2022 BL1),25.88,0,0,0.01799999922513962,0.03999999910593033,2022-01-05,2022-01-05 20:45:00,Earth,7.266,26156,5019428
49,54243529,(2022 AV13),31.82,0,0,0.001000000047497451,0.003000000026077032,2022-01-05,2022-01-05 06:41:00,Earth,7.532,27115,109480
50,54278443,(2022 JV1),27.52,0,0,0.00800000037997961,0.01899999938905239,2022-01-05,2022-01-05 08:22:00,Earth,5.71,20557,40633913
51,2017511,17511 (1992 QN),17.32,0,0,0.9129999876022339,2.04200005531311,2022-01-06,2022-01-06 06:38:00,Earth,18.916,68098,45624511
52,3170204,(2003 YS17),21.6,1,0,0.1270000040531158,0.2840000092983246,2022-01-06,2022-01-06 05:22:00,Earth,18.719,67388,43639935
53,3310464,(2006 AN),24.36,0,0,0.03599999845027924,0.07999999821186066,2022-01-06,2022-01-06 00:04:00,Earth,4.647,16728,23059073
54,3403506,(2008 DJ),20.62,1,0,0.2000000029802322,0.4469999969005585,2022-01-06,2022-01-06 14:26:00,Earth,11.539,41540,25459377
55,3441843,(2008 YK2),19.5,0,0,0.3350000083446503,0.7480000257492065,2022-01-06,2022-01-06 12:24:00,Earth,15.103,54370,33998205
56,3555163,(2011 AR26),20.28,0,0,0.2339999973773956,0.5220000147819519,2022-01-06,2022-01-06 22:35:00,Earth,13.592,48932,69442311
57,3621814,(2012 YL7),22.74,0,0,0.07500000298023224,0.1679999977350235,2022-01-06,2022-01-06 21:39:00,Earth,11.066,39836,60210971
58,3701710,(2014 WF497),20.35,0,0,0.2259999960660934,0.5059999823570251,2022-01-06,2022-01-06 05:06:00,Earth,14.545,52360,51641784
59,3703059,(2014 YE15),28.3,0,0,0.006000000052154064,0.0130000002682209,2022-01-06,2022-01-06 03:54:00,Earth,6.38,22966,7403738
60,3786458,(2017 UG),27.5,0,0,0.00800000037997961,0.01899999938905239,2022-01-06,2022-01-06 14:15:00,Earth,10.284,37023,47595669
61,3827322,(2018 RF2),28.2,0,0,0.006000000052154064,0.01400000043213367,2022-01-06,2022-01-06 10:57:00,Earth,11.826,42574,48879735
62,3837917,(2019 AM13),22.05,0,0,0.1030000001192093,0.2310000061988831,2022-01-06,2022-01-06 11:56:00,Earth,25.584,92103,67287725
63,3971138,(2020 AL),24.7,0,0,0.03099999949336052,0.06800000369548798,2022-01-06,2022-01-06 02:55:00,Earth,2.548,9173,32506416
64,54103879,(2021 AA),26.98,0,0,0.01099999994039536,0.02400000020861626,2022-01-06,2022-01-06 12:05:00,Earth,25.856,93081,20162466
65,54235433,(2022 AM),28.18,0,0,0.006000000052154064,0.01400000043213367,2022-01-06,2022-01-06 14:43:00,Earth,10.584,38103,692206
66,54235470,(2022 AB1),28.47,0,0,0.004999999888241291,0.01200000010430813,2022-01-06,2022-01-06 03:49:00,Earth,5.955,21437,607492
67,54235663,(2022 AO2),24.19,0,0,0.0390000008046627,0.0860000029206276,2022-01-06,2022-01-06 22:29:00,Earth,16.716,60176,9573833
68,54236443,(2022 AY4),29.7,0,0,0.003000000026077032,0.007000000216066837,2022-01-06,2022-01-06 04:07:00,Earth,17.212,61961,302040
69,54236579,(2022 AR5),26.81,0,0,0.01200000010430813,0.0260000005364418,2022-01-06,2022-01-06 09:12:00,Earth,11.377,40956,2093338
70,54279837,(2022 KR),26.96,0,0,0.01099999994039536,0.02400000020861626,2022-01-06,2022-01-06 10:23:00,Earth,2.836,10211,45727545
71,2216523,216523 (2001 HY7),20.7,1,0,0.193000003695488,0.4309999942779541,2022-01-07,2022-01-07 06:54:00,Earth,13.012,46843,58057611
72,2494697,494697 (2004 SW55),20.77,1,0,0.1860000044107437,0.4169999957084656,2022-01-07,2022-01-07 12:09:00,Earth,10.048,36172,20026765
73,2496860,496860 (1999 XL136),19.68,1,0,0.3079999983310699,0.6890000104904175,2022-01-07,2022-01-07 02:07:00,Earth,16.762,60344,13396095
74,3311963,(2006 AL4),24.92,0,0,0.02800000086426735,0.06199999898672104,2022-01-07,2022-01-07 14:45:00,Earth,9.458,34048,14239203
75,3401388,(2008 CO),22.6,0,0,0.07999999821186066,0.1790000051259995,2022-01-07,2022-01-07 07:54:00,Earth,4.465,16072,30934770
76,3565474,(2011 JR13),19.72,1,0,0.3019999861717224,0.6759999990463257,2022-01-07,2022-01-07 21:18:00,Earth,24.993,89975,55983282
77,3827355,(2018 RH3),26.1,0,0,0.01600000075995922,0.03599999845027924,2022-01-07,2022-01-07 06:02:00,Earth,16.233,58439,38157426
78,3976533,(2020 AP1),29.6,0,0,0.003000000026077032,0.007000000216066837,2022-01-07,2022-01-07 17:32:00,Earth,5.652,20346,1743802
79,54191244,(2021 QC3),24.24,0,0,0.03799999877810478,0.08399999886751175,2022-01-07,2022-01-07 13:43:00,Earth,8.123,29242,60990404
80,54235405,(2022 AF),23.55,0,0,0.05200000107288361,0.1159999966621399,2022-01-07,2022-01-07 07:20:00,Earth,9.752,35108,9291061
81,54235666,(2022 AR2),27.66,0,0,0.00800000037997961,0.01700000092387199,2022-01-07,2022-01-07 14:48:00,Earth,11.603,41770,645892
82,54236614,(2022 AZ5),22.89,0,0,0.07000000029802322,0.1570000052452087,2022-01-07,2022-01-07 09:11:00,Earth,1.856,6683,32832631
83,54245585,(2022 CV2),22.99,0,0,0.06700000166893005,0.1500000059604645,2022-01-07,2022-01-07 14:20:00,Earth,8.818,31744,18657814
84,54245818,(2022 CO3),25.71,0,0,0.01899999938905239,0.0430000014603138,2022-01-07,2022-01-07 14:21:00,Earth,4.333,15598,10592070
85,54246945,(2022 CN6),23.63,0,0,0.05000000074505806,0.1120000034570694,2022-01-07,2022-01-07 18:12:00,Earth,9.85,35460,12843440
86,54247545,(2016 FH60),23.12,0,0,0.06300000101327896,0.1410000026226044,2022-01-07,2022-01-07 14:20:00,Earth,8.818,31744,18658844
87,54278177,(2022 JS),26.02,0,0,0.01700000092387199,0.03700000047683716,2022-01-07,2022-01-07 00:54:00,Earth,3.333,11998,32109410
88,54282696,(2022 LW2),25.9,0,0,0.01799999922513962,0.0390000008046627,2022-01-07,2022-01-07 20:00:00,Earth,9.266,33357,42057460
89,2306523,306523 (1999 XR35),18.3,0,0,0.5820000171661377,1.299999952316284,2022-01-08,2022-01-08 06:44:00,Earth,9.651,34744,52967634
90,2417210,417210 (2005 XV77),20.54,0,0,0.2070000022649765,0.4629999995231628,2022-01-08,2022-01-08 22:55:00,Earth,11.41,41074,19993719
91,3031805,(2000 CR101),20.28,0,0,0.2339999973773956,0.5220000147819519,2022-01-08,2022-01-08 15:21:00,Earth,1.305,4699,48376830
92,3278402,(2005 KA),24.7,0,0,0.03099999949336052,0.06800000369548798,2022-01-08,2022-01-08 06:54:00,Earth,6.72,24191,39615389
93,3752099,(2016 GD241),21.46,1,0,0.136000007390976,0.3030000030994415,2022-01-08,2022-01-08 11:06:00,Earth,30.088,108315,32994272
94,3795086,(2017 YQ5),24.7,0,0,0.03099999949336052,0.06800000369548798,2022-01-08,2022-01-08 21:12:00,Earth,10.796,38864,22743640
95,3989253,(2020 BD11),24.29,0,0,0.03700000047683716,0.0820000022649765,2022-01-08,2022-01-08 15:59:00,Earth,7.402,26646,36206421
96,54017273,(2020 KW5),26.3,0,0,0.01499999966472387,0.03299999982118607,2022-01-08,2022-01-08 17:58:00,Earth,12.021,43274,40673453
97,54236541,(2022 AE5),25.3,0,0,0.02300000004470348,0.05200000107288361,2022-01-08,2022-01-08 17:10:00,Earth,7.938,28578,2964655
98,54236577,(2022 AP5),25.07,0,0,0.0260000005364418,0.05799999833106995,2022-01-08,2022-01-08 23:52:00,Earth,7.699,27716,6883672
99,54240301,(2022 BF3),23.87,0,0,0.04500000178813934,0.1000000014901161,2022-01-08,2022-01-08 01:41:00,Earth,4.996,17983,24487329
100,54255806,(2022 EZ5),21.89,0,0,0.1110000014305115,0.2489999979734421,2022-01-08,2022-01-08 21:47:00,Earth,16.582,59695,59327985
101,54347539,(2023 ER),23.99,0,0,0.04199999943375587,0.0949999988079071,2022-01-08,2022-01-08 12:27:00,Earth,9.233,33240,52290846
102,3134264,(2002 RR25),21.09,0,0,0.1609999984502792,0.3600000143051147,2022-01-09,2022-01-09 06:30:00,Earth,11.151,40144,49369164
103,3580964,(2011 TO),26.58,0,0,0.0130000002682209,0.02899999916553497,2022-01-09,2022-01-09 15:00:00,Earth,22.636,81489,67597541
104,3599541,(2012 DO8),22.34,0,0,0.09000000357627869,0.2020000070333481,2022-01-09,2022-01-09 16:19:00,Earth,17.117,61621,51228836
105,3720747,(2015 KX156),21.6,0,0,0.1270000040531158,0.2840000092983246,2022-01-09,2022-01-09 08:37:00,Earth,23.488,84557,69786239
106,3736807,(2015 YA),27.4,0,0,0.008999999612569809,0.01999999955296516,2022-01-09,2022-01-09 19:42:00,Earth,6.136,22090,29719153
107,3747307,(2016 EC157),23.56,0,0,0.05200000107288361,0.1150000020861626,2022-01-09,2022-01-09 18:47:00,Earth,21.737,78254,54733072
108,3994621,(2020 DT2),27.6,0,0,0.00800000037997961,0.01799999922513962,2022-01-09,2022-01-09 15:10:00,Earth,9.95,35820,59009271
109,54102026,(2020 YW3),25.73,0,0,0.01899999938905239,0.04199999943375587,2022-01-09,2022-01-09 07:49:00,Earth,9.274,33385,43610842
110,54104844,(2021 AM2),27.1,0,0,0.009999999776482582,0.02300000004470348,2022-01-09,2022-01-09 12:37:00,Earth,8.438,30376,33447923
111,54228659,(2021 UF70),22.14,0,0,0.0989999994635582,0.2220000028610229,2022-01-09,2022-01-09 06:00:00,Earth,10.97,39492,18307522
112,54235434,(2022 AN),26.73,0,0,0.01200000010430813,0.02700000070035458,2022-01-09,2022-01-09 10:30:00,Earth,6.109,21991,1821914
113,54235475,(2022 AG1),25.14,0,0,0.02500000037252903,0.0560000017285347,2022-01-09,2022-01-09 15:49:00,Earth,12.309,44312,13440624
114,54235536,(2022 AE2),25.87,0,0,0.01799999922513962,0.03999999910593033,2022-01-09,2022-01-09 11:02:00,Earth,8.075,29071,1775451
115,2612443,612443 (2002 RR25),21.06,0,0,0.1630000025033951,0.3650000095367432,2022-01-09,2022-01-09 06:30:00,Earth,11.151,40144,49369134
116,54340154,(2023 BM4),23.63,0,0,0.05000000074505806,0.1120000034570694,2022-01-09,2022-01-09 19:41:00,Earth,10.438,37576,20870777
117,2348314,348314 (2005 BC),17.9,1,0,0.6990000009536743,1.562999963760376,2022-01-10,2022-01-10 16:47:00,Earth,15.208,54747,52892019
118,3620667,(2012 XP111),23.61,0,0,0.05000000074505806,0.1129999980330467,2022-01-10,2022-01-10 16:51:00,Earth,4.392,15812,25483810
119,3766177,(2016 YF8),22.45,0,0,0.0860000029206276,0.1920000016689301,2022-01-10,2022-01-10 14:22:00,Earth,15.477,55717,54499955
120,3766435,(2017 AM13),25.09,0,0,0.0260000005364418,0.05700000002980232,2022-01-10,2022-01-10 05:24:00,Earth,16.655,59958,6777096
121,3802083,(2018 FO4),27.5,0,0,0.00800000037997961,0.01899999938905239,2022-01-10,2022-01-10 00:30:00,Earth,7.138,25697,63859461
122,3893738,(2019 VG6),21.23,1,0,0.1509999930858612,0.3370000123977661,2022-01-10,2022-01-10 22:33:00,Earth,11.942,42989,10463959
123,54145087,(2021 JY5),27.45,0,0,0.008999999612569809,0.01899999938905239,2022-01-10,2022-01-10 04:30:00,Earth,3.421,12315,21748844
124,54234943,(2022 AD),24.33,0,0,0.03599999845027924,0.08100000023841858,2022-01-10,2022-01-10 06:07:00,Earth,6.851,24662,9171308
125,54235469,(2022 AZ),23.91,0,0,0.04399999976158142,0.09799999743700027,2022-01-10,2022-01-10 06:42:00,Earth,14.326,51574,3217602
126,54235531,(2022 AZ1),24.27,0,0,0.03700000047683716,0.08299999684095383,2022-01-10,2022-01-10 10:03:00,Earth,8.993,32373,11405871
127,54236586,(2022 AY5),29.2,0,0,0.004000000189989805,0.008999999612569809,2022-01-10,2022-01-10 10:35:00,Earth,9.175,33029,102192
128,54237994,(2022 AX6),26.8,0,0,0.01200000010430813,0.0260000005364418,2022-01-10,2022-01-10 14:10:00,Earth,13.654,49154,1494426
129,54238327,(2022 AC7),30.14,0,0,0.002000000094994903,0.006000000052154064,2022-01-10,2022-01-10 20:41:00,Earth,5.312,19121,153930
130,54301304,(2022 RC2),25.5,0,0,0.02099999971687794,0.04699999839067459,2022-01-10,2022-01-10 03:02:00,Earth,4.769,17168,20869077
131,54332005,(2022 XT),25.82,0,0,0.01799999922513962,0.04100000113248825,2022-01-10,2022-01-10 15:55:00,Earth,27.893,100416,65557416
132,3092248,(2000 AH205),22.6,0,0,0.07999999821186066,0.1790000051259995,2022-01-11,2022-01-11 19:19:00,Earth,19.973,71901,37151970
133,3170202,(2003 YJ),20.34,0,0,0.2269999980926514,0.5080000162124634,2022-01-11,2022-01-11 14:32:00,Earth,17.333,62398,57457871
134,3655555,(2013 YD48),22.6,0,0,0.07999999821186066,0.1790000051259995,2022-01-11,2022-01-11 23:48:00,Earth,14.768,53165,5596230
135,3733271,(2015 VH2),27.4,0,0,0.008999999612569809,0.01999999955296516,2022-01-11,2022-01-11 23:24:00,Earth,14.527,52295,60625543
136,3752703,(2016 JE),21.87,0,0,0.1120000034570694,0.2509999871253967,2022-01-11,2022-01-11 13:56:00,Earth,15.062,54221,68652530
137,3757285,(2016 PJ38),21.13,0,0,0.1580000072717667,0.3529999852180481,2022-01-11,2022-01-11 09:29:00,Earth,13.135,47285,74549196
138,3989198,(2020 BT8),22.66,0,0,0.07800000160932541,0.1749999970197678,2022-01-11,2022-01-11 23:39:00,Earth,8.921,32114,50801435
139,54104073,(2021 AC),23.68,0,0,0.04899999871850014,0.1089999973773956,2022-01-11,2022-01-11 22:37:00,Earth,15.91,57275,51350911
140,54104267,(2021 AR),23.95,0,0,0.0430000014603138,0.09600000083446503,2022-01-11,2022-01-11 22:55:00,Earth,12.887,46391,50352036
141,54147412,(2021 KY1),23.97,0,0,0.0430000014603138,0.09600000083446503,2022-01-11,2022-01-11 11:25:00,Earth,6.542,23551,49802945
142,54235441,(2022 AT),25.29,0,0,0.02300000004470348,0.05200000107288361,2022-01-11,2022-01-11 17:43:00,Earth,9.981,35931,7617411
143,54235678,(2022 AH3),24.31,0,0,0.03700000047683716,0.0820000022649765,2022-01-11,2022-01-11 05:39:00,Earth,16.674,60025,9181844
144,54236436,(2022 AB4),26.79,0,0,0.01200000010430813,0.0260000005364418,2022-01-11,2022-01-11 18:46:00,Earth,9.866,35516,428006
145,54236433,(2022 AC4),29.08,0,0,0.004000000189989805,0.008999999612569809,2022-01-11,2022-01-11 05:19:00,Earth,8.369,30129,92041
146,54236432,(2022 AD4),27.56,0,0,0.00800000037997961,0.01799999922513962,2022-01-11,2022-01-11 12:29:00,Earth,5.703,20531,1117455
147,54236578,(2022 AQ5),24.97,0,0,0.02700000070035458,0.05999999865889549,2022-01-11,2022-01-11 18:03:00,Earth,6.616,23817,8958471
148,54293876,(2020 AQ24),24.98,0,0,0.02700000070035458,0.05999999865889549,2022-01-11,2022-01-11 15:20:00,Earth,17.194,61899,18621467
149,54287655,(2022 MG),24.34,0,0,0.03599999845027924,0.08100000023841858,2022-01-11,2022-01-11 15:46:00,Earth,10.268,36964,38645852
150,54338890,(2023 AP1),25.64,0,0,0.01999999955296516,0.04399999976158142,2022-01-11,2022-01-11 01:05:00,Earth,19.653,70750,50880636
151,54339214,(2023 BG),23.26,0,0,0.05900000035762787,0.1319999992847443,2022-01-11,2022-01-11 08:17:00,Earth,7.539,27141,40368495
152,3102784,(2002 BF25),22.62,0,0,0.07999999821186066,0.1780000030994415,2022-01-12,2022-01-12 18:32:00,Earth,10.483,37739,18355719
153,3485809,(2010 AO60),21.75,0,0,0.1190000027418137,0.2649999856948853,2022-01-12,2022-01-12 23:08:00,Earth,16.864,60710,44750580
154,3596685,(2012 BO77),22.3,0,0,0.09200000017881393,0.2060000002384186,2022-01-12,2022-01-12 07:33:00,Earth,14.34,51622,69474870
155,3770284,(2017 DK109),21.91,0,0,0.1099999994039536,0.2469999939203262,2022-01-12,2022-01-12 15:38:00,Earth,8.305,29897,57489953
156,3797456,(2018 AN2),24.8,0,0,0.02899999916553497,0.06499999761581421,2022-01-12,2022-01-12 17:03:00,Earth,11.52,41472,15773090
157,3843158,(2019 NX2),21.14,0,0,0.1570000052452087,0.3519999980926514,2022-01-12,2022-01-12 22:58:00,Earth,16.051,57783,46484478
158,54104276,(2021 AA1),26.1,0,0,0.01600000075995922,0.03599999845027924,2022-01-12,2022-01-12 10:28:00,Earth,12.559,45212,24515046
159,54105095,(2021 AX3),25.46,0,0,0.02199999988079071,0.04800000041723251,2022-01-12,2022-01-12 15:38:00,Earth,11.295,40662,30361046
160,54171997,(2021 OP),24.47,0,0,0.03400000184774399,0.07599999755620956,2022-01-12,2022-01-12 09:59:00,Earth,22.537,81133,49797661
161,54190785,(2021 QE2),24.45,0,0,0.03400000184774399,0.07699999958276749,2022-01-12,2022-01-12 23:32:00,Earth,15.94,57385,73668137
162,54203035,(2021 TN3),25.29,0,0,0.02300000004470348,0.05200000107288361,2022-01-12,2022-01-12 18:34:00,Earth,4.817,17339,25236366
163,54214045,(2021 UP5),22.02,0,0,0.1049999967217445,0.2339999973773956,2022-01-12,2022-01-12 13:57:00,Earth,5.131,18472,35390068
164,54235438,(2022 AR),20.95,0,0,0.1720000058412552,0.3840000033378601,2022-01-12,2022-01-12 15:34:00,Earth,29.857,107485,38165513
165,54235474,(2022 AF1),24.74,0,0,0.02999999932944775,0.06700000166893005,2022-01-12,2022-01-12 03:23:00,Earth,11.866,42718,4436720
166,54235532,(2022 AA2),26.3,0,0,0.01499999966472387,0.03299999982118607,2022-01-12,2022-01-12 11:34:00,Earth,7.307,26305,2521633
167,54236581,(2022 AT5),27.7,0,0,0.00800000037997961,0.01700000092387199,2022-01-12,2022-01-12 10:27:00,Earth,9.634,34682,2173479
168,54236937,(2022 AO6),25.26,0,0,0.02400000020861626,0.05299999937415123,2022-01-12,2022-01-12 20:49:00,Earth,7.131,25672,437635
169,54239835,(2022 BC1),23.64,0,0,0.05000000074505806,0.1110000014305115,2022-01-12,2022-01-12 03:29:00,Earth,6.285,22626,9940864
170,54240401,(2022 BK3),26.04,0,0,0.01600000075995922,0.03700000047683716,2022-01-12,2022-01-12 16:57:00,Earth,14.684,52862,3823810
171,54240422,(2022 BO4),23.48,0,0,0.05400000140070915,0.119999997317791,2022-01-12,2022-01-12 17:42:00,Earth,3.389,12201,29265013
172,54245819,(2022 CQ3),21.43,1,0,0.1379999965429306,0.3079999983310699,2022-01-12,2022-01-12 01:05:00,Earth,13.566,48837,37012778
173,2068031,68031 (2000 YK29),18.14,0,0,0.6259999871253967,1.399999976158142,2022-01-13,2022-01-13 07:23:00,Earth,7.93,28546,45833458
174,3655754,(2014 AZ16),24.1,0,0,0.03999999910593033,0.09000000357627869,2022-01-13,2022-01-13 09:03:00,Earth,22.288,80238,71029679
175,3725756,(2015 OX78),19.83,0,0,0.2870000004768372,0.6430000066757202,2022-01-13,2022-01-13 00:21:00,Earth,21.542,77550,29438608
176,3802102,(2018 FJ5),20.13,1,0,0.25,0.5600000023841858,2022-01-13,2022-01-13 22:30:00,Earth,24.027,86497,73653513
177,3838077,(2019 BA5),25.2,0,0,0.02400000020861626,0.05400000140070915,2022-01-13,2022-01-13 19:09:00,Earth,16.725,60209,42876830
178,54016668,(2020 HN3),29.4,0,0,0.004000000189989805,0.00800000037997961,2022-01-13,2022-01-13 09:08:00,Earth,3.907,14065,23758309
179,54107791,(2021 BJ3),25.1,0,0,0.02500000037252903,0.05700000002980232,2022-01-13,2022-01-13 00:13:00,Earth,22.155,79759,49376036
180,54132515,(2021 FX2),26.26,0,0,0.01499999966472387,0.03299999982118607,2022-01-13,2022-01-13 16:29:00,Earth,9.799,35276,73162760
181,54166595,(2021 NR1),25.75,0,0,0.01899999938905239,0.04199999943375587,2022-01-13,2022-01-13 02:21:00,Earth,10.312,37122,41215310
182,54225718,(2021 WU5),22.4,0,0,0.08799999952316284,0.1969999969005585,2022-01-13,2022-01-13 20:24:00,Earth,5.574,20066,30825200
